project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	community_type	material	archive	archive_project	archive_accession
Mann2018	2018	10.1038/s41598-018-28091-9	Camino del Molino	38.102	-1.865	Spain	C214	Homo sapiens	4700	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078202
Mann2018	2018	10.1038/s41598-018-28091-9	Camino del Molino	38.102	-1.865	Spain	C53	Homo sapiens	4700	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078203
Mann2018	2018	10.1038/s41598-018-28091-9	Anse a la Gourde	16.254	-61.203	Guadeloupe	F1948	Homo sapiens	800	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078196
Mann2018	2018	10.1038/s41598-018-28091-9	Anse a la Gourde	16.254	-61.203	Guadeloupe	F349A	Homo sapiens	800	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078161
Mann2018	2018	10.1038/s41598-018-28091-9	Khövsgöl	49.66	99.61	Mongolia	H10	Homo sapiens	4400	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078189
Mann2018	2018	10.1038/s41598-018-28091-9	Khövsgöl	49.66	99.61	Mongolia	H24	Homo sapiens	4400	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078180
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT01	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078177
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT02	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078179
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT03	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078184
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT04	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078114
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT05	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078110,SRS3078116
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT06	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078112
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT07	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078108
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT08	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078098,SRS3078100
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT09	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078102,SRS3078103
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT10	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078106
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT11	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078132
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT12	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078130
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT13	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078135,SRS3078136
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT14	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078121,SRS3078128
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT15	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078123
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT16	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078125
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT17	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078127
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT18	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078119
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT20	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078149
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT21	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078152
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT22	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078153
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT23	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078154
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT24	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078143,SRS3078157
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT25	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078140,SRS3078142
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT26	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078144,SRS3078138
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT27	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078094
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT28	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078090,SRS3078092
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT29	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078086,SRS3078088
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT30	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078190
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT31	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078188,SRS3078194
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT32	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078186,SRS3078191
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT33	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078169
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT34	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078168
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT35	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078166
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT36	Homo sapiens	1000	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078164,SRS3078107
Mann2018	2018	10.1038/s41598-018-28091-9	Norris Farms	40.23	-90.143	USA	NF217	Homo sapiens	700	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078171
Mann2018	2018	10.1038/s41598-018-28091-9	Norris Farms	40.23	-90.143	USA	NF47	Homo sapiens	700	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078174
Mann2018	2018	10.1038/s41598-018-28091-9	Middenbeemster	52.548	4.912	Netherlands	S108	Homo sapiens	300	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078159
Mann2018	2018	10.1038/s41598-018-28091-9	Samdzong	29.27	84.03	Nepal	S40	Homo sapiens	1400	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078199
Mann2018	2018	10.1038/s41598-018-28091-9	Samdzong	29.27	84.03	Nepal	S41	Homo sapiens	1400	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078205
Mann2018	2018	10.1038/s41598-018-28091-9	Middenbeemster	52.548	4.912	Netherlands	S454	Homo sapiens	300	10.1038/s41598-018-28091-9	skeletal tissue	tooth	SRA	PRJNA445215	SRS3078096
Brealey2020	2020	10.1093/molbev/msaa135	Karisimbi	-1.508	29.445	Democratic Republic of the Congo	Gb1	Gorilla beringei	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545903,ERS4545904,ERS4545905
Brealey2020	2020	10.1093/molbev/msaa135	Lulingu	-2.316	27.549	Democratic Republic of the Congo	Gb2	Gorilla beringei	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545906,ERS4545907,ERS4545908
Brealey2020	2020	10.1093/molbev/msaa135	Kamchatka	56.21	159.346	Russia	Ua2	Ursus arctos	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545909
Brealey2020	2020	10.1093/molbev/msaa135	Kamchatka	56.21	159.346	Russia	Ua6	Ursus arctos	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545910
Brealey2020	2020	10.1093/molbev/msaa135	Kamchatka	56.21	159.346	Russia	Ua7	Ursus arctos	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545911
Brealey2020	2020	10.1093/molbev/msaa135	Lake Ladoga	61.0	31.5	Russia	Ua13	Ursus arctos	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545912
Brealey2020	2020	10.1093/molbev/msaa135	Dalarna	61.004	14.537	Sweden	Ua14	Ursus arctos	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545913
Brealey2020	2020	10.1093/molbev/msaa135	Jämtland	63.399	13.081	Sweden	Ua9	Ursus arctos	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545914
Brealey2020	2020	10.1093/molbev/msaa135	Spitsbergen	78.899	18.016	Norway	Rt1	Rangifer tarandus	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545915
Brealey2020	2020	10.1093/molbev/msaa135	Unknown	NA	NA	Unknown	Rt5	Rangifer tarandus	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545916
Brealey2020	2020	10.1093/molbev/msaa135	Spitsbergen	78.899	18.016	Norway	Rt7	Rangifer tarandus	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545917
Brealey2020	2020	10.1093/molbev/msaa135	South-west Norway	60.0	6.0	Norway	Rt11	Rangifer tarandus	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545918
Brealey2020	2020	10.1093/molbev/msaa135	North-east Greenland	79.0	-56.0	Greenland	Rt13	Rangifer tarandus	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545919
Brealey2020	2020	10.1093/molbev/msaa135	Spitsbergen	78.899	18.016	Norway	Rt_tooth	Rangifer tarandus	100	10.1093/molbev/msaa135	skeletal tissue	tooth	ENA	PRJEB33363	ERS4545920
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	02C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625244
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	04C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625243
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	05C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625242
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	07C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625241
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	13C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625248
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	14C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625247
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	16C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625246
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	17C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625245
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	18C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625250
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	19C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625249
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	20C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625239
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	21C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625238
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	22C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625237
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	24C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625236
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	25C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625235
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	26C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625234
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	27C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625233
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	28C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625232
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.69	29.62	Tanzania	29C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625240
Ottoni2019	2019	10.1038/s41598-019-56074-x	Gabbanat al-Qurud	25.741	32.592	Egypt	BB01	Papio hamadryas	100	10.1038/s41598-019-56074-x	oral	dental calculus	ENA	PRJEB34875	ERS3887040
Ottoni2019	2019	10.1038/s41598-019-56074-x	Gabbanat al-Qurud	25.741	32.592	Egypt	BB05	Papio anubis	100	10.1038/s41598-019-56074-x	oral	dental calculus	ENA	PRJEB34875	ERS3887041
Ottoni2019	2019	10.1038/s41598-019-56074-x	Gabbanat al-Qurud	25.741	32.592	Egypt	BB06	Papio anubis	100	10.1038/s41598-019-56074-x	oral	dental calculus	ENA	PRJEB34875	ERS3887042
Ottoni2019	2019	10.1038/s41598-019-56074-x	Gabbanat al-Qurud	25.741	32.592	Egypt	BB08	Papio hamadryas	100	10.1038/s41598-019-56074-x	oral	dental calculus	ENA	PRJEB34875	ERS3887043
Ottoni2019	2019	10.1038/s41598-019-56074-x	Gabbanat al-Qurud	25.741	32.592	Egypt	BB09	Papio hamadryas	100	10.1038/s41598-019-56074-x	oral	dental calculus	ENA	PRJEB34875	ERS3887044
Ottoni2019	2019	10.1038/s41598-019-56074-x	Gabbanat al-Qurud	25.741	32.592	Egypt	BB11	Papio sp.	100	10.1038/s41598-019-56074-x	oral	dental calculus	ENA	PRJEB34875	ERS3887045
Ottoni2019	2019	10.1038/s41598-019-56074-x	Zoological Society of Philadelphia	39.97	-75.19	USA	ANSP11833	Papio hamadryas	100	10.1038/s41598-019-56074-x	oral	dental calculus	ENA	PRJEB34875	ERS3887046
Ottoni2019	2019	10.1038/s41598-019-56074-x	Zoological Society of Philadelphia	39.97	-75.19	USA	ANSP3271	Papio hamadryas	100	10.1038/s41598-019-56074-x	oral	dental calculus	ENA	PRJEB34875	ERS3887047
Zhou2018	2018	10.1016/j.cub.2018.05.058	St. Olav's Cathedral	63.425	10.392	Norway	SK152	Homo sapiens	800	10.1016/j.cub.2018.05.058	oral	dental calculus	UCPH ERDA	E56xgi8CEl	calculus_lib1
Willmann2018	2018	10.1371/journal.pone.0196482	Le Mans	48.006	0.199	France	213	Homo sapiens	200	10.1371/journal.pone.0196482	skeletal tissue	tooth	SRA	PRJNA302605	SRS1170472
Willmann2018	2018	10.1371/journal.pone.0196482	Le Mans	48.006	0.199	France	306	Homo sapiens	200	10.1371/journal.pone.0196482	skeletal tissue	tooth	SRA	PRJNA302605	SRS2213343
Willmann2018	2018	10.1371/journal.pone.0196482	Le Mans	48.006	0.199	France	308	Homo sapiens	200	10.1371/journal.pone.0196482	skeletal tissue	tooth	SRA	PRJNA302605	SRS2213341
Willmann2018	2018	10.1371/journal.pone.0196482	Le Mans	48.006	0.199	France	309	Homo sapiens	200	10.1371/journal.pone.0196482	skeletal tissue	tooth	SRA	PRJNA302605	SRS2213347
Willmann2018	2018	10.1371/journal.pone.0196482	Le Mans	48.006	0.199	France	403	Homo sapiens	200	10.1371/journal.pone.0196482	skeletal tissue	tooth	SRA	PRJNA302605	SRS2213345
Willmann2018	2018	10.1371/journal.pone.0196482	Le Mans	48.006	0.199	France	406	Homo sapiens	200	10.1371/journal.pone.0196482	skeletal tissue	tooth	SRA	PRJNA302605	SRS2213344
Willmann2018	2018	10.1371/journal.pone.0196482	Le Mans	48.006	0.199	France	702	Homo sapiens	200	10.1371/journal.pone.0196482	skeletal tissue	bone	SRA	PRJNA302605	SRS2213350
Willmann2018	2018	10.1371/journal.pone.0196482	Le Mans	48.006	0.199	France	312	Homo sapiens	200	10.1371/journal.pone.0196482	skeletal tissue	bone	SRA	PRJNA302605	SRS2213346
Willmann2018	2018	10.1371/journal.pone.0196482	Le Mans	48.006	0.199	France	307	Homo sapiens	200	10.1371/journal.pone.0196482	skeletal tissue	bone	SRA	PRJNA302605	SRS2213342
Ozga2016	2016	10.1002/ajpa.22960	Norris Farms	40.23	-90.143	USA	NF-217C-SG	Homo sapiens	700	10.1002/ajpa.22960	oral	dental calculus	SRA	PRJNA293758	SRS1052916
Ozga2016	2016	10.1002/ajpa.22960	Norris Farms	40.23	-90.143	USA	NF-47C-SG	Homo sapiens	700	10.1002/ajpa.22960	oral	dental calculus	SRA	PRJNA293758	SRS1052918
Ozga2016	2016	10.1002/ajpa.22960	Norris Farms	40.23	-90.143	USA	NF-47D-SG	Homo sapiens	700	10.1002/ajpa.22960	skeletal tissue	tooth	SRA	PRJNA293758	SRS1052917
Ozga2016	2016	10.1002/ajpa.22960	Norris Farms	40.23	-90.143	USA	NF-217D-SG	Homo sapiens	700	10.1002/ajpa.22960	skeletal tissue	tooth	SRA	PRJNA293758	SRS1052915
NievesColon2020	2020	10.1093/molbev/msz267	Paso del Indio	18.41	-66.33	USA	PI-420A-C	Homo sapiens	700	10.1093/molbev/msz267	oral	dental calculus	SRA	PRJNA557308	SRS5211976
Maixner2016	2016	10.1126/science.aad2545	Hauslabjoch	46.773	10.837	Italy	Iceman Stomach corpus, content I 1054	Homo sapiens	5300	10.1126/science.aad2545	gut	digestive tract contents	ENA	PRJEB11511	ERS942275,ERS942266
Maixner2016	2016	10.1126/science.aad2545	Hauslabjoch	46.773	10.837	Italy	Iceman Stomach corpus, content II 1054	Homo sapiens	5300	10.1126/science.aad2545	gut	digestive tract contents	ENA	PRJEB11511	ERS942267,ERS942277
Maixner2016	2016	10.1126/science.aad2545	Hauslabjoch	46.773	10.837	Italy	Iceman Stomach corpus, surface 1054	Homo sapiens	5300	10.1126/science.aad2545	gut	digestive tract contents	ENA	PRJEB11511	ERS942270,ERS942274,ERS942269
Maixner2016	2016	10.1126/science.aad2545	Hauslabjoch	46.773	10.837	Italy	Iceman Stomach antrum, content 1051	Homo sapiens	5300	10.1126/science.aad2545	gut	digestive tract contents	ENA	PRJEB11511	ERS942268,ERS942271
Maixner2016	2016	10.1126/science.aad2545	Hauslabjoch	46.773	10.837	Italy	Iceman Stomach antrum, surface 1051	Homo sapiens	5300	10.1126/science.aad2545	gut	digestive tract contents	ENA	PRJEB11511	ERS942265,ERS942273
Maixner2016	2016	10.1126/science.aad2545	Hauslabjoch	46.773	10.837	Italy	Iceman Small intestine 1063	Homo sapiens	5300	10.1126/science.aad2545	gut	digestive tract contents	ENA	PRJEB11511	ERS942272
Maixner2016	2016	10.1126/science.aad2545	Hauslabjoch	46.773	10.837	Italy	Iceman Large intestine, upper part I 1036	Homo sapiens	5300	10.1126/science.aad2545	gut	digestive tract contents	ENA	PRJEB11511	ERS942281
Maixner2016	2016	10.1126/science.aad2545	Hauslabjoch	46.773	10.837	Italy	Iceman Large intestine, upper part II 1036	Homo sapiens	5300	10.1126/science.aad2545	gut	digestive tract contents	ENA	PRJEB11511	ERS942282
Maixner2016	2016	10.1126/science.aad2545	Hauslabjoch	46.773	10.837	Italy	Iceman Large intestine, lower part 225	Homo sapiens	5300	10.1126/science.aad2545	gut	digestive tract contents	ENA	PRJEB11511	ERS942276
Maixner2016	2016	10.1126/science.aad2545	Hauslabjoch	46.773	10.837	Italy	Iceman Muscle tissue, Muscle 1 and 2	Homo sapiens	5300	10.1126/science.aad2545	soft tissue	muscle tissue	ENA	PRJEB11511	ERS942279,ERS942280
Tett2019	2019	10.1016/j.chom.2019.08.018	Cueva de los Muertos Chiquitos (Zape)	25.771	-105.786	Mexico	Coprolite 14	Homo sapiens	1300	10.2307/277801	gut	palaeofaeces	ENA	PRJEB31971	ERS3348200
Tett2019	2019	10.1016/j.chom.2019.08.018	Cueva de los Muertos Chiquitos (Zape)	25.771	-105.786	Mexico	Coprolite 16	Homo sapiens	1300	10.2307/277801	gut	palaeofaeces	ENA	PRJEB31971	ERS3348201
Tett2019	2019	10.1016/j.chom.2019.08.018	Cueva de los Muertos Chiquitos (Zape)	25.771	-105.786	Mexico	Coprolite 19	Homo sapiens	1300	10.2307/277801	gut	palaeofaeces	ENA	PRJEB31971	ERS3348202
Tett2019	2019	10.1016/j.chom.2019.08.018	Hauslabjoch	46.773	10.837	Italy	Iceman	Homo sapiens	5300	10.1007/978-3-7091-6599-7_7	gut	large intestine	ENA	PRJEB31971	ERS3348203
Hagan2019	2019	10.1002/ajpa.23978	Cueva de los Muertos Chiquitos (Zape)	25.771	-105.786	Mexico	Zape2	Canis lupus	1300	10.2307/277801	gut	palaeofaeces	ENA	PRJEB33577	ERS4044029,ERS4044039,ERS4044041,ERS4044043,ERS4044047,ERS4044049,ERS4044052,ERS4044055,ERS4044057,ERS4044058
Hagan2019	2019	10.1002/ajpa.23978	Cueva de los Muertos Chiquitos (Zape)	25.771	-105.786	Mexico	Zape5	Homo sapiens	1300	10.2307/277801	gut	palaeofaeces	ENA	PRJEB33577	ERS4044025,ERS4044028,ERS4044033,ERS4044034,ERS4044036,ERS4044038,ERS4044040,ERS4044044,ERS4044046,ERS4044048
Hagan2019	2019	10.1002/ajpa.23978	Cueva de los Muertos Chiquitos (Zape)	25.771	-105.786	Mexico	Zape28	Homo sapiens	1300	10.2307/277801	gut	palaeofaeces	ENA	PRJEB33577	ERS4044024,ERS4044027,ERS4044031,ERS4044032,ERS4044035,ERS4044042,ERS4044045,ERS4044051,ERS4044054,ERS4044056
