project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	singlegenome_domain	singlegenome_species	material	genome_type	collection_date	archive	data_type	archive_accession	run_accession	library_layout	fastq_ftp
AndradesValtuena2017	2017	10.1016/j.cub.2017.10.025	Kunila	58.616	23.796	Estonia	KunilaII	Homo sapiens	4000	10.1016/j.cub.2017.10.025	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS1892065	ERR2112547,ERR2112548	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/007/ERR2112547/ERR2112547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/007/ERR2112547/ERR2112547_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/008/ERR2112548/ERR2112548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/008/ERR2112548/ERR2112548_2.fastq.gz
AndradesValtuena2017	2017	10.1016/j.cub.2017.10.025	Haunstetten Unterer Talweg 85	48.318	10.891	Germany	1343UnTal85	Homo sapiens	3800	10.1371/journal.pone.0139705	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS1892067	ERR2112574,ERR2112575,ERR2112576,ERR2112577,ERR2112578	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/004/ERR2112574/ERR2112574.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/005/ERR2112575/ERR2112575.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/006/ERR2112576/ERR2112576.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/007/ERR2112577/ERR2112577.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/008/ERR2112578/ERR2112578.fastq.gz
AndradesValtuena2017	2017	10.1016/j.cub.2017.10.025	Haunstetten Postillionstrasse 6	48.308	10.893	Germany	6Post	Homo sapiens	3600	10.1371/journal.pone.0139705	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS1892066	ERR2112549,ERR2112550,ERR2112551,ERR2112552,ERR2112569,ERR2112570,ERR2112571,ERR2112572,ERR2112573	PAIRED,PAIRED,PAIRED,PAIRED,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/009/ERR2112549/ERR2112549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/009/ERR2112549/ERR2112549_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/000/ERR2112550/ERR2112550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/000/ERR2112550/ERR2112550_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/001/ERR2112551/ERR2112551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/001/ERR2112551/ERR2112551_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/002/ERR2112552/ERR2112552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/002/ERR2112552/ERR2112552_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/009/ERR2112569/ERR2112569.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/000/ERR2112570/ERR2112570.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/001/ERR2112571/ERR2112571.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/002/ERR2112572/ERR2112572.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/003/ERR2112573/ERR2112573.fastq.gz
Spyrou2018	2018	10.1038/s41467-018-04550-9	Mikhailovsky II burial site	53.2	50.2	Russia	RT5	Homo sapiens	3500	10.1038/s41467-018-04550-9	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS2106903	ERR2261878,ERR2261879,ERR2261880,ERR2261881,ERR2261888	SINGLE,SINGLE,SINGLE,SINGLE,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2261878/ERR2261878.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/009/ERR2261879/ERR2261879.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/000/ERR2261880/ERR2261880.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/001/ERR2261881/ERR2261881.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2261888/ERR2261888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2261888/ERR2261888_2.fastq.gz
Spyrou2018	2018	10.1038/s41467-018-04550-9	Mikhailovsky II burial site	53.2	50.2	Russia	RT6	Homo sapiens	3500	10.1038/s41467-018-04550-9	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS2106904	ERR2261882,ERR2261883,ERR2261884,ERR2261885,ERR2261886,ERR2261887	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/002/ERR2261882/ERR2261882.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/003/ERR2261883/ERR2261883.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/004/ERR2261884/ERR2261884.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2261885/ERR2261885.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/006/ERR2261886/ERR2261886.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/007/ERR2261887/ERR2261887.fastq.gz
Rascovan2019	2019	10.1016/j.cell.2018.11.005	Gökhem 94:1, Frälsegården	58.173	13.407	Sweden	Gok2	Homo sapiens	4400	10.1016/j.cell.2018.11.005	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS434180	ERR476784,ERR476785,ERR476786,ERR476787,ERR476788,ERR476799,ERR476807,ERR476808	PAIRED,PAIRED,PAIRED,PAIRED,PAIRED,SINGLE,PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476784/ERR476784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476784/ERR476784_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476785/ERR476785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476785/ERR476785_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476786/ERR476786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476786/ERR476786_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476787/ERR476787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476787/ERR476787_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476788/ERR476788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476788/ERR476788_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476799/ERR476799.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476807/ERR476807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476807/ERR476807_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476808/ERR476808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR476/ERR476808/ERR476808_2.fastq.gz
Rasmussen2015	2015	10.1016/j.cell.2015.10.009	Sope	59.408	27.026	Estonia	RISE00 	Homo sapiens	4000	10.1038/nature14507	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS848971	ERR1018887,ERR1018888,ERR1018889,ERR1018890,ERR1018891,ERR1018892,ERR1018893,ERR1018894,ERR1018895,ERR1018896,ERR1018897,ERR1018898,ERR1018899,ERR1018900,ERR1018901,ERR1018902,ERR1018903,ERR1018904,ERR1018905,ERR1018906,ERR1018907,ERR1018908,ERR1018909,ERR1018910,ERR1018911,ERR1018912,ERR1018913,ERR1018914,ERR1018915,ERR1018916,ERR1018917	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018887/ERR1018887.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018888/ERR1018888.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018889/ERR1018889.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018890/ERR1018890.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018891/ERR1018891.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018892/ERR1018892.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018893/ERR1018893.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018894/ERR1018894.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018895/ERR1018895.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018896/ERR1018896.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018897/ERR1018897.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018898/ERR1018898.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018899/ERR1018899.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018900/ERR1018900.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018901/ERR1018901.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018902/ERR1018902.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018903/ERR1018903.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018904/ERR1018904.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018905/ERR1018905.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018906/ERR1018906.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018907/ERR1018907.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018908/ERR1018908.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018909/ERR1018909.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018910/ERR1018910.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018911/ERR1018911.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018912/ERR1018912.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018913/ERR1018913.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018914/ERR1018914.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018915/ERR1018915.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018916/ERR1018916.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018917/ERR1018917.fastq.gz
Rasmussen2015	2015	10.1016/j.cell.2015.10.009	Chociwel	50.796	17.094	Poland	RISE139 	Homo sapiens	3600	10.1038/nature14507	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS848972	ERR1018985,ERR1018986,ERR1018987,ERR1018988,ERR1018989,ERR1018990,ERR1018991,ERR1018992,ERR1018993,ERR1018994,ERR1018995,ERR1018996,ERR1018997	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018985/ERR1018985.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018986/ERR1018986.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018987/ERR1018987.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018988/ERR1018988.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018989/ERR1018989.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018990/ERR1018990.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018991/ERR1018991.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018992/ERR1018992.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018993/ERR1018993.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018994/ERR1018994.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018995/ERR1018995.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018996/ERR1018996.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018997/ERR1018997.fastq.gz
Rasmussen2015	2015	10.1016/j.cell.2015.10.009	Bulanovo	52.453	55.16	Russia	RISE386 	Homo sapiens	3800	10.1038/nature14507	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS848973	ERR1018927,ERR1018928,ERR1018929,ERR1018930,ERR1018931,ERR1018932,ERR1018933,ERR1018934,ERR1018935,ERR1018936,ERR1018937,ERR1018938,ERR1018939,ERR1018940,ERR1018941,ERR1018942,ERR1018943,ERR1018944,ERR1018945,ERR1018946	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018927/ERR1018927.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018928/ERR1018928.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018929/ERR1018929.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018930/ERR1018930.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018931/ERR1018931.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018932/ERR1018932.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018933/ERR1018933.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018934/ERR1018934.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018935/ERR1018935.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018936/ERR1018936.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018937/ERR1018937.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018938/ERR1018938.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018939/ERR1018939.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018940/ERR1018940.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018941/ERR1018941.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018942/ERR1018942.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018943/ERR1018943.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018944/ERR1018944.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018945/ERR1018945.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018946/ERR1018946.fastq.gz
Rasmussen2015	2015	10.1016/j.cell.2015.10.009	Kapan	39.2	46.4	Armenia	RISE397 	Homo sapiens	2800	10.1038/nature14507	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS848974	ERR1018918,ERR1018919,ERR1018920,ERR1018921,ERR1018922,ERR1018923,ERR1018924,ERR1018925,ERR1018926	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018918/ERR1018918.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018919/ERR1018919.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018920/ERR1018920.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018921/ERR1018921.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018922/ERR1018922.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018923/ERR1018923.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018924/ERR1018924.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018925/ERR1018925.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018926/ERR1018926.fastq.gz
Rasmussen2015	2015	10.1016/j.cell.2015.10.009	Kytmanovo	53.456	85.447	Russia	RISE505 	Homo sapiens	3400	10.1038/nature14507	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS848975	ERR1018947,ERR1018948,ERR1018949,ERR1018950,ERR1018951,ERR1018952,ERR1018953,ERR1018954,ERR1018955,ERR1018956,ERR1018957,ERR1018958,ERR1018959,ERR1018960,ERR1018961,ERR1018962,ERR1018963,ERR1018964,ERR1018965	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018947/ERR1018947.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018948/ERR1018948.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018949/ERR1018949.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018950/ERR1018950.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018951/ERR1018951.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018952/ERR1018952.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018953/ERR1018953.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018954/ERR1018954.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018955/ERR1018955.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018956/ERR1018956.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018957/ERR1018957.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018958/ERR1018958.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018959/ERR1018959.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018960/ERR1018960.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018961/ERR1018961.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018962/ERR1018962.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018963/ERR1018963.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018964/ERR1018964.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018965/ERR1018965.fastq.gz
Rasmussen2015	2015	10.1016/j.cell.2015.10.009	Bateni	54.584	90.775	Russia	RISE509 	Homo sapiens	4200	10.1038/nature14507	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS848976	ERR1018966,ERR1018967,ERR1018968,ERR1018969,ERR1018970,ERR1018971,ERR1018972,ERR1018973,ERR1018974,ERR1018975,ERR1018976,ERR1018977,ERR1018978,ERR1018979,ERR1018980,ERR1018981,ERR1018982,ERR1018983,ERR1018984	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018966/ERR1018966.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018967/ERR1018967.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018968/ERR1018968.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018969/ERR1018969.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018970/ERR1018970.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018971/ERR1018971.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018972/ERR1018972.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018973/ERR1018973.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018974/ERR1018974.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018975/ERR1018975.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018976/ERR1018976.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018977/ERR1018977.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018978/ERR1018978.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018979/ERR1018979.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018980/ERR1018980.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018981/ERR1018981.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018982/ERR1018982.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018983/ERR1018983.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018984/ERR1018984.fastq.gz
Rasmussen2015	2015	10.1016/j.cell.2015.10.009	Bateni	54.584	90.775	Russia	RISE511 	Homo sapiens	2900	10.1038/nature14507	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS848977	ERR1018998,ERR1018999,ERR1019000,ERR1019001,ERR1019002,ERR1019003,ERR1019004,ERR1019005,ERR1019006,ERR1019007,ERR1019008,ERR1019009	SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE,SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018998/ERR1018998.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018999/ERR1018999.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019000/ERR1019000.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019001/ERR1019001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019002/ERR1019002.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1019003/ERR1019003.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1019004/ERR1019004.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019005/ERR1019005.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1019006/ERR1019006.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1019007/ERR1019007.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019008/ERR1019008.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019009/ERR1019009.fastq.gz
Yu2020	2020	10.1016/j.cell.2020.04.037	Glazkovskoe Predmestie Site	52.279	104.251	Russia	GLZ001	Homo sapiens	4300	10.1016/j.cell.2020.04.037	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS4540520	ERR4093959,ERR4093960	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4093959/ERR4093959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/009/ERR4093959/ERR4093959_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/000/ERR4093960/ERR4093960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/000/ERR4093960/ERR4093960_2.fastq.gz
Yu2020	2020	10.1016/j.cell.2020.04.037	Glazkovskoe Predmestie Site	52.279	104.251	Russia	GLZ002	Homo sapiens	4400	10.1016/j.cell.2020.04.037	bacteria	Yersinia pestis	tooth	chromosome	NA	ENA	raw	ERS4540521	ERR4093961,ERR4093962	PAIRED,PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/001/ERR4093961/ERR4093961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/001/ERR4093961/ERR4093961_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4093962/ERR4093962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR409/002/ERR4093962/ERR4093962_2.fastq.gz
Devault2017	2017	10.7554/eLife.20983	Troy	39.953	26.236	Turkey	Nod1	Homo sapiens	800	10.7554/eLife.20983	bacteria	Gardnerella vaginalis	calcified nodule	chromosome	NA	SRA	raw	SRS1779841,SRS1779840	SRR4885939	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR488/009/SRR4885939/SRR4885939_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR488/009/SRR4885939/SRR4885939_2.fastq.gz
